ダウンロードした時刻：2018/11/10 20:43:21

,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪,大阪
2014/2/17,1.2,8,1,11.3,8,1,5.3,8,1
2014/2/18,2.3,8,1,6.6,8,1,3.7,8,1
2014/2/19,2.5,8,1,7.4,8,1,4.0,8,1
2014/2/20,1.2,8,1,9.3,8,1,4.5,8,1
2014/2/21,0.3,8,1,8.3,8,1,4.0,8,1
2014/2/22,1.5,8,1,8.8,8,1,4.4,8,1
2014/2/23,0.0,8,1,10.6,8,1,5.0,8,1
2014/2/24,0.9,8,1,11.5,8,1,6.1,8,1
2014/2/25,3.5,8,1,13.3,8,1,8.3,8,1
2014/2/26,3.4,8,1,15.1,8,1,9.8,8,1
2014/2/27,9.6,8,1,14.0,8,1,11.6,8,1
2014/2/28,9.0,8,1,15.8,8,1,12.2,8,1
2014/3/1,8.3,8,1,12.5,8,1,9.6,8,1
2014/3/2,7.0,8,1,12.4,8,1,9.1,8,1
2014/3/3,3.4,8,1,10.7,8,1,7.0,8,1
2014/3/4,0.9,8,1,14.4,8,1,7.6,8,1
2014/3/5,4.1,8,1,10.4,8,1,8.2,8,1
2014/3/6,1.9,8,1,8.2,8,1,3.9,8,1
2014/3/7,0.2,8,1,8.6,8,1,4.5,8,1
2014/3/8,2.3,8,1,9.3,8,1,5.3,8,1
2014/3/9,3.2,8,1,10.2,8,1,6.5,8,1
2014/3/10,1.5,8,1,8.1,8,1,4.0,8,1
2014/3/11,0.9,8,1,10.5,8,1,6.5,8,1
2014/3/12,3.5,8,1,16.6,8,1,10.7,8,1
2014/3/13,7.4,8,1,12.6,8,1,9.9,8,1
2014/3/14,3.9,8,1,10.8,8,1,6.5,8,1
2014/3/15,3.5,8,1,11.2,8,1,7.0,8,1
2014/3/16,3.8,8,1,15.7,8,1,10.7,8,1
2014/3/17,7.3,8,1,19.1,8,1,13.1,8,1
2014/3/18,9.8,8,1,17.5,8,1,13.4,8,1
2014/3/19,7.4,8,1,17.5,8,1,11.7,8,1
2014/3/20,7.7,8,1,12.3,8,1,10.2,8,1
2014/3/21,4.5,8,1,10.4,8,1,6.8,8,1
2014/3/22,4.7,8,1,11.9,8,1,8.0,8,1
2014/3/23,4.5,8,1,15.3,8,1,10.5,8,1
2014/3/24,6.5,8,1,18.7,8,1,13.2,8,1
2014/3/25,12.5,8,1,18.8,8,1,16.1,8,1
2014/3/26,12.1,8,1,16.5,8,1,13.3,8,1
2014/3/27,10.0,8,1,17.0,8,1,13.9,8,1
2014/3/28,7.4,8,1,21.5,8,1,14.2,8,1
2014/3/29,12.1,8,1,21.5,8,1,16.3,8,1
2014/3/30,13.2,8,1,17.1,8,1,14.8,8,1
2014/3/31,10.5,8,1,18.1,8,1,13.3,8,1
2014/4/1,7.5,8,1,20.0,8,1,13.5,8,1
2014/4/2,11.8,8,1,22.5,8,1,16.5,8,1
2014/4/3,12.8,8,1,22.3,8,1,16.9,8,1
2014/4/4,6.9,8,1,16.0,8,1,11.5,8,1
2014/4/5,5.1,8,1,12.2,8,1,8.2,8,1
2014/4/6,5.1,8,1,11.7,8,1,7.8,8,1
2014/4/7,3.8,8,1,14.8,8,1,10.1,8,1
2014/4/8,7.1,8,1,19.8,8,1,14.0,8,1
2014/4/9,10.4,8,1,22.0,8,1,16.4,8,1
2014/4/10,9.1,8,1,20.7,8,1,14.9,8,1
2014/4/11,7.2,8,1,18.4,8,1,12.3,8,1
2014/4/12,6.9,8,1,18.9,8,1,13.1,8,1
2014/4/13,10.6,8,1,16.1,8,1,13.0,8,1
2014/4/14,9.8,8,1,22.1,8,1,14.7,8,1
2014/4/15,7.3,8,1,19.6,8,1,14.1,8,1
2014/4/16,11.5,8,1,21.6,8,1,16.8,8,1
2014/4/17,12.6,8,1,24.2,8,1,18.7,8,1
2014/4/18,12.8,8,1,19.9,8,1,15.7,8,1
2014/4/19,9.4,8,1,19.9,8,1,13.6,8,1
2014/4/20,8.6,8,1,16.1,8,1,12.4,8,1
2014/4/21,12.2,8,1,19.7,8,1,15.9,8,1
2014/4/22,12.6,8,1,18.6,8,1,15.8,8,1
2014/4/23,9.5,8,1,22.1,8,1,15.6,8,1
2014/4/24,9.8,8,1,24.4,8,1,16.5,8,1
2014/4/25,12.1,8,1,24.3,8,1,18.0,8,1
2014/4/26,13.4,8,1,26.4,8,1,18.9,8,1
2014/4/27,13.8,8,1,24.3,8,1,18.5,8,1
2014/4/28,15.3,8,1,20.3,8,1,17.1,8,1
2014/4/29,14.4,8,1,18.6,8,1,15.6,8,1
2014/4/30,14.8,8,1,23.1,8,1,18.5,8,1
2014/5/1,16.5,8,1,23.8,8,1,19.3,8,1
2014/5/2,15.0,8,1,24.9,8,1,20.0,8,1
2014/5/3,14.1,8,1,24.2,8,1,19.4,8,1
2014/5/4,11.1,8,1,25.8,8,1,17.7,8,1
2014/5/5,13.3,8,1,18.5,8,1,16.0,8,1
2014/5/6,11.5,8,1,20.1,8,1,15.5,8,1
2014/5/7,10.6,8,1,24.1,8,1,17.2,8,1
2014/5/8,13.6,8,1,24.2,8,1,19.1,8,1
2014/5/9,14.5,8,1,23.7,8,1,19.3,8,1
2014/5/10,13.5,8,1,23.7,8,1,17.9,8,1
2014/5/11,13.0,8,1,26.1,8,1,19.0,8,1
2014/5/12,16.2,8,1,22.8,8,1,18.7,8,1
2014/5/13,16.5,8,1,24.9,8,1,20.7,8,1
2014/5/14,15.8,8,1,26.3,8,1,20.7,8,1
2014/5/15,14.1,8,1,19.6,8,1,16.9,8,1
2014/5/16,16.1,8,1,24.9,8,1,19.8,8,1
2014/5/17,14.7,8,1,24.5,8,1,19.6,8,1
2014/5/18,14.7,8,1,26.6,8,1,21.1,8,1
2014/5/19,16.6,8,1,26.7,8,1,21.2,8,1
2014/5/20,16.9,8,1,26.1,8,1,20.3,8,1
2014/5/21,16.4,8,1,22.9,8,1,18.8,8,1
2014/5/22,16.6,8,1,24.8,8,1,19.7,8,1
2014/5/23,16.2,8,1,24.0,8,1,18.8,8,1
2014/5/24,14.2,8,1,25.7,8,1,20.1,8,1
2014/5/25,19.5,8,1,26.9,8,1,22.1,8,1
2014/5/26,17.7,8,1,22.9,8,1,19.9,8,1
2014/5/27,17.3,8,1,24.6,8,1,20.6,8,1
2014/5/28,15.8,8,1,29.5,8,1,22.7,8,1
2014/5/29,18.2,8,1,28.7,8,1,23.1,8,1
2014/5/30,20.5,8,1,29.5,8,1,24.3,8,1
2014/5/31,21.0,8,1,30.6,8,1,25.7,8,1
2014/6/1,20.9,8,1,32.9,8,1,26.9,8,1
2014/6/2,21.9,8,1,31.3,8,1,24.9,8,1
2014/6/3,21.4,8,1,28.3,8,1,23.5,8,1
2014/6/4,19.3,8,1,26.7,8,1,22.8,8,1
2014/6/5,18.5,8,1,26.2,8,1,21.7,8,1
2014/6/6,20.0,8,1,28.3,8,1,22.2,8,1
2014/6/7,20.6,8,1,26.1,8,1,22.9,8,1
2014/6/8,21.2,8,1,29.2,8,1,24.5,8,1
2014/6/9,22.5,8,1,31.8,8,1,25.4,8,1
2014/6/10,20.9,8,1,28.1,8,1,24.2,8,1
2014/6/11,21.2,8,1,26.9,8,1,23.1,8,1
2014/6/12,20.8,8,1,27.2,8,1,22.7,8,1
2014/6/13,18.8,8,1,25.5,8,1,21.6,8,1
2014/6/14,18.5,8,1,26.9,8,1,23.0,8,1
2014/6/15,21.7,8,1,29.1,8,1,24.6,8,1
2014/6/16,21.2,8,1,28.7,8,1,24.8,8,1
2014/6/17,21.2,8,1,27.3,8,1,23.7,8,1
2014/6/18,18.7,8,1,22.4,8,1,20.6,8,1
2014/6/19,18.3,8,1,29.6,8,1,23.6,8,1
2014/6/20,21.1,8,1,29.2,8,1,24.7,8,1
2014/6/21,21.8,8,1,28.4,8,1,24.4,8,1
2014/6/22,19.9,8,1,25.8,8,1,22.0,8,1
2014/6/23,20.3,8,1,29.5,8,1,24.2,8,1
2014/6/24,20.7,8,1,30.4,8,1,24.8,8,1
2014/6/25,21.1,8,1,32.3,8,1,25.7,8,1
2014/6/26,21.7,8,1,30.2,8,1,25.0,8,1
2014/6/27,21.6,8,1,27.8,8,1,24.3,8,1
2014/6/28,20.2,8,1,28.1,8,1,24.1,8,1
2014/6/29,21.4,8,1,29.3,8,1,24.8,8,1
2014/6/30,22.3,8,1,30.1,8,1,25.5,8,1
2014/7/1,22.1,8,1,32.1,8,1,26.9,8,1
2014/7/2,22.6,8,1,31.6,8,1,26.2,8,1
2014/7/3,20.2,8,1,25.2,8,1,22.1,8,1
2014/7/4,20.9,8,1,30.2,8,1,25.2,8,1
2014/7/5,23.0,8,1,27.2,8,1,24.8,8,1
2014/7/6,21.9,8,1,28.2,8,1,24.3,8,1
2014/7/7,21.8,8,1,26.8,8,1,24.6,8,1
2014/7/8,24.6,8,1,32.6,8,1,27.7,8,1
2014/7/9,25.8,8,1,32.4,8,1,28.3,8,1
2014/7/10,24.3,8,1,29.0,8,1,26.6,8,1
2014/7/11,25.4,8,1,32.0,8,1,28.2,8,1
2014/7/12,24.3,8,1,32.0,8,1,28.1,8,1
2014/7/13,22.6,8,1,29.5,8,1,26.9,8,1
2014/7/14,25.1,8,1,29.2,8,1,26.6,8,1
2014/7/15,24.9,8,1,33.4,8,1,28.5,8,1
2014/7/16,25.6,8,1,33.7,8,1,28.9,8,1
2014/7/17,26.1,8,1,33.9,8,1,29.6,8,1
2014/7/18,26.5,8,1,32.7,8,1,29.3,8,1
2014/7/19,25.0,8,1,32.4,8,1,27.9,8,1
2014/7/20,24.3,8,1,32.5,8,1,26.6,8,1
2014/7/21,22.8,8,1,32.2,8,1,27.5,8,1
2014/7/22,26.1,8,1,33.4,8,1,29.1,8,1
2014/7/23,26.9,8,1,33.6,8,1,29.5,8,1
2014/7/24,27.4,8,1,35.0,8,1,30.6,8,1
2014/7/25,27.9,8,1,37.1,8,1,32.1,8,1
2014/7/26,29.0,8,1,35.7,8,1,31.3,8,1
2014/7/27,24.6,8,1,32.2,8,1,28.4,8,1
2014/7/28,23.1,8,1,33.0,8,1,27.4,8,1
2014/7/29,23.7,8,1,34.9,8,1,28.8,8,1
2014/7/30,26.0,8,1,36.0,8,1,29.3,8,1
2014/7/31,26.3,8,1,35.5,8,1,30.1,8,1
2014/8/1,27.7,8,1,34.5,8,1,30.0,8,1
2014/8/2,25.1,8,1,29.0,8,1,26.5,8,1
2014/8/3,24.8,8,1,30.3,8,1,26.4,8,1
2014/8/4,24.8,8,1,30.7,8,1,27.9,8,1
2014/8/5,27.6,8,1,34.7,8,1,30.3,8,1
2014/8/6,27.9,8,1,33.2,8,1,29.8,8,1
2014/8/7,27.1,8,1,33.6,8,1,29.5,8,1
2014/8/8,21.5,8,1,33.7,8,1,27.1,8,1
2014/8/9,21.8,8,1,26.1,8,1,23.5,8,1
2014/8/10,24.6,8,1,28.8,8,1,26.4,8,1
2014/8/11,24.8,8,1,31.2,8,1,27.6,8,1
2014/8/12,23.1,8,1,29.9,8,1,26.8,8,1
2014/8/13,24.6,8,1,33.0,8,1,28.3,8,1
2014/8/14,25.6,8,1,32.2,8,1,28.8,8,1
2014/8/15,26.9,8,1,34.0,8,1,29.4,8,1
2014/8/16,26.7,8,1,31.0,8,1,28.6,8,1
2014/8/17,26.3,8,1,33.5,8,1,29.4,8,1
2014/8/18,26.5,8,1,33.8,8,1,29.9,8,1
2014/8/19,26.8,8,1,33.9,8,1,30.4,8,1
2014/8/20,27.5,8,1,33.7,8,1,29.8,8,1
2014/8/21,28.0,8,1,32.9,8,1,30.1,8,1
2014/8/22,27.1,8,1,33.3,8,1,29.0,8,1
2014/8/23,24.3,8,1,32.7,8,1,28.1,8,1
2014/8/24,23.2,8,1,30.7,8,1,25.4,8,1
2014/8/25,23.3,8,1,32.8,8,1,27.4,8,1
2014/8/26,25.1,8,1,32.3,8,1,28.1,8,1
2014/8/27,24.8,8,1,32.5,8,1,27.6,8,1
2014/8/28,20.4,8,1,26.6,8,1,23.8,8,1
2014/8/29,22.1,8,1,28.8,8,1,24.0,8,1
2014/8/30,21.1,8,1,30.3,8,1,25.2,8,1
2014/8/31,22.6,8,1,30.0,8,1,25.7,8,1
2014/9/1,22.3,8,1,24.4,8,1,23.5,8,1
2014/9/2,21.4,8,1,31.6,8,1,26.0,8,1
2014/9/3,23.7,8,1,30.5,8,1,26.9,8,1
2014/9/4,22.8,8,1,28.4,8,1,25.4,8,1
2014/9/5,24.2,8,1,30.7,8,1,26.9,8,1
2014/9/6,21.2,8,1,32.6,8,1,26.2,8,1
2014/9/7,20.9,8,1,30.7,8,1,25.1,8,1
2014/9/8,21.4,8,1,29.9,8,1,24.6,8,1
2014/9/9,20.8,8,1,31.2,8,1,25.8,8,1
2014/9/10,21.6,8,1,31.5,8,1,26.3,8,1
2014/9/11,19.7,8,1,28.3,8,1,23.1,8,1
2014/9/12,18.6,8,1,28.2,8,1,22.9,8,1
2014/9/13,19.3,8,1,28.4,8,1,23.4,8,1
2014/9/14,19.1,8,1,29.7,8,1,23.6,8,1
2014/9/15,19.6,8,1,29.1,8,1,24.3,8,1
2014/9/16,20.7,8,1,30.1,8,1,24.9,8,1
2014/9/17,19.8,8,1,28.8,8,1,23.3,8,1
2014/9/18,19.3,8,1,25.5,8,1,21.7,8,1
2014/9/19,18.4,8,1,22.8,8,1,20.5,8,1
2014/9/20,18.7,8,1,22.7,8,1,20.5,8,1
2014/9/21,16.8,8,1,28.5,8,1,22.4,8,1
2014/9/22,19.9,8,1,29.7,8,1,23.4,8,1
2014/9/23,17.8,8,1,29.2,8,1,23.3,8,1
2014/9/24,21.5,8,1,27.4,8,1,23.8,8,1
2014/9/25,21.4,8,1,29.3,8,1,24.0,8,1
2014/9/26,19.6,8,1,28.2,8,1,23.4,8,1
2014/9/27,20.8,8,1,29.6,8,1,24.5,8,1
2014/9/28,19.2,8,1,29.0,8,1,23.4,8,1
2014/9/29,19.8,8,1,28.1,8,1,23.5,8,1
2014/9/30,19.7,8,1,28.5,8,1,23.4,8,1
2014/10/1,20.9,8,1,29.2,8,1,23.9,8,1
2014/10/2,20.5,8,1,28.2,8,1,24.3,8,1
2014/10/3,22.0,8,1,28.0,8,1,24.2,8,1
2014/10/4,19.8,8,1,24.0,8,1,21.7,8,1
2014/10/5,18.7,8,1,24.9,8,1,21.4,8,1
2014/10/6,17.7,8,1,23.3,8,1,20.8,8,1
2014/10/7,15.2,8,1,24.9,8,1,19.4,8,1
2014/10/8,15.1,8,1,26.5,8,1,20.3,8,1
2014/10/9,18.8,8,1,25.4,8,1,21.2,8,1
2014/10/10,19.1,8,1,27.4,8,1,22.4,8,1
2014/10/11,19.3,8,1,26.3,8,1,21.9,8,1
2014/10/12,18.4,8,1,26.6,8,1,21.8,8,1
2014/10/13,17.6,8,1,23.4,8,1,19.7,8,1
2014/10/14,15.6,8,1,20.7,8,1,18.2,8,1
2014/10/15,13.8,8,1,21.6,8,1,17.2,8,1
2014/10/16,13.3,8,1,22.6,8,1,17.8,8,1
2014/10/17,13.6,8,1,23.1,8,1,17.7,8,1
2014/10/18,11.1,8,1,22.4,8,1,16.5,8,1
2014/10/19,12.3,8,1,25.2,8,1,18.5,8,1
2014/10/20,18.3,8,1,21.0,8,1,19.3,8,1
2014/10/21,18.0,8,1,26.2,8,1,21.5,8,1
2014/10/22,16.6,8,1,21.8,8,1,18.4,8,1
2014/10/23,14.2,8,1,21.9,8,1,17.3,8,1
2014/10/24,12.0,8,1,22.9,8,1,17.0,8,1
2014/10/25,13.5,8,1,24.4,8,1,18.4,8,1
2014/10/26,16.0,8,1,26.1,8,1,20.6,8,1
2014/10/27,13.3,8,1,23.4,8,1,17.2,8,1
2014/10/28,10.9,8,1,19.5,8,1,14.7,8,1
2014/10/29,9.3,8,1,20.2,8,1,14.3,8,1
2014/10/30,12.0,8,1,23.3,8,1,17.3,8,1
2014/10/31,17.1,8,1,21.7,8,1,19.2,8,1
2014/11/1,16.9,8,1,20.4,8,1,18.1,8,1
2014/11/2,17.3,8,1,21.8,8,1,19.6,8,1
2014/11/3,11.3,8,1,18.6,8,1,15.1,8,1
2014/11/4,9.8,8,1,19.1,8,1,14.0,8,1
2014/11/5,10.8,8,1,20.6,8,1,15.6,8,1
2014/11/6,15.3,8,1,22.8,8,1,18.1,8,1
2014/11/7,12.3,8,1,20.6,8,1,16.2,8,1
2014/11/8,10.3,8,1,18.2,8,1,14.5,8,1
2014/11/9,13.3,8,1,15.4,8,1,14.6,8,1
2014/11/10,11.9,8,1,20.6,8,1,15.9,8,1
2014/11/11,10.5,8,1,20.3,8,1,15.1,8,1
2014/11/12,13.5,8,1,19.2,8,1,16.2,8,1
2014/11/13,8.7,8,1,15.3,8,1,12.2,8,1
2014/11/14,6.8,8,1,15.0,8,1,11.0,8,1
2014/11/15,6.9,8,1,16.3,8,1,11.5,8,1
2014/11/16,8.1,8,1,16.1,8,1,11.7,8,1
2014/11/17,7.6,8,1,16.0,8,1,12.4,8,1
2014/11/18,8.8,8,1,15.0,8,1,11.4,8,1
2014/11/19,7.1,8,1,15.9,8,1,10.5,8,1
2014/11/20,7.1,8,1,15.3,8,1,10.5,8,1
2014/11/21,6.2,8,1,17.9,8,1,11.7,8,1
2014/11/22,9.8,8,1,21.0,8,1,14.6,8,1
2014/11/23,9.2,8,1,20.4,8,1,14.1,8,1
2014/11/24,9.1,8,1,19.9,8,1,14.4,8,1
2014/11/25,12.1,8,1,14.8,8,1,13.6,8,1
2014/11/26,11.9,8,1,15.7,8,1,13.6,8,1
2014/11/27,10.4,8,1,18.1,8,1,13.9,8,1
2014/11/28,9.7,8,1,19.8,8,1,14.6,8,1
2014/11/29,12.9,8,1,19.5,8,1,15.8,8,1
2014/11/30,10.8,8,1,20.2,8,1,15.1,8,1
2014/12/1,9.8,8,1,17.3,8,1,14.3,8,1
2014/12/2,5.0,8,1,10.0,8,1,6.9,8,1
2014/12/3,4.4,8,1,11.1,8,1,8.1,8,1
2014/12/4,5.8,8,1,11.2,8,1,7.7,8,1
2014/12/5,4.3,8,1,9.6,8,1,6.4,8,1
2014/12/6,4.0,8,1,9.1,8,1,5.5,8,1
2014/12/7,1.7,8,1,10.2,8,1,6.1,8,1
2014/12/8,2.5,8,1,11.4,8,1,7.4,8,1
2014/12/9,4.1,8,1,13.6,8,1,8.2,8,1
2014/12/10,4.7,8,1,12.5,8,1,8.6,8,1
2014/12/11,8.0,8,1,12.3,8,1,10.2,8,1
2014/12/12,5.4,8,1,10.9,8,1,8.4,8,1
2014/12/13,3.2,8,1,9.2,8,1,5.7,8,1
2014/12/14,2.6,8,1,7.7,8,1,4.9,8,1
2014/12/15,2.6,8,1,8.8,8,1,5.9,8,1
2014/12/16,3.5,8,1,8.3,8,1,5.9,8,1
2014/12/17,0.6,8,1,4.7,8,1,2.3,8,1
2014/12/18,0.2,8,1,5.4,8,1,2.5,8,1
2014/12/19,0.3,8,1,8.2,8,1,4.3,8,1
2014/12/20,4.1,8,1,8.5,8,1,6.7,8,1
2014/12/21,3.3,8,1,9.9,8,1,6.6,8,1
2014/12/22,3.0,8,1,7.3,8,1,4.9,8,1
2014/12/23,4.4,8,1,11.3,8,1,7.6,8,1
2014/12/24,2.9,8,1,11.1,8,1,7.4,8,1
2014/12/25,5.7,8,1,10.6,8,1,7.7,8,1
2014/12/26,4.1,8,1,9.2,8,1,6.1,8,1
2014/12/27,2.9,8,1,9.1,8,1,5.5,8,1
2014/12/28,1.2,8,1,7.4,8,1,4.4,8,1
2014/12/29,4.9,8,1,11.3,8,1,7.3,8,1
2014/12/30,4.5,8,1,11.6,8,1,8.6,8,1
2014/12/31,3.0,8,1,13.0,8,1,8.1,8,1
2015/1/1,0.3,8,1,5.5,8,1,3.1,8,1
2015/1/2,1.4,8,1,6.8,8,1,3.0,8,1
2015/1/3,0.8,8,1,7.7,8,1,4.3,8,1
2015/1/4,1.2,8,1,10.5,8,1,6.3,8,1
2015/1/5,4.1,8,1,12.2,8,1,8.2,8,1
2015/1/6,5.7,8,1,10.8,8,1,8.0,8,1
2015/1/7,3.6,8,1,9.8,8,1,5.9,8,1
2015/1/8,3.5,8,1,8.0,8,1,5.2,8,1
2015/1/9,4.5,8,1,8.2,8,1,5.8,8,1
2015/1/10,4.8,8,1,9.6,8,1,6.7,8,1
2015/1/11,4.7,8,1,11.0,8,1,6.9,8,1
2015/1/12,2.5,8,1,8.0,8,1,4.7,8,1
2015/1/13,2.9,8,1,8.9,8,1,6.0,8,1
2015/1/14,1.2,8,1,9.0,8,1,5.4,8,1
2015/1/15,5.4,5,1,8.4,5,1,7.1,8,1
2015/1/16,5.5,8,1,9.9,8,1,7.7,8,1
2015/1/17,3.8,8,1,8.9,8,1,6.0,8,1
2015/1/18,2.0,8,1,9.1,8,1,5.5,8,1
2015/1/19,3.6,8,1,11.4,8,1,7.3,8,1
2015/1/20,3.4,8,1,10.3,8,1,6.4,8,1
2015/1/21,1.4,8,1,10.2,8,1,6.1,8,1
2015/1/22,6.9,8,1,9.6,8,1,8.4,8,1
2015/1/23,4.9,8,1,10.0,8,1,6.8,8,1
2015/1/24,2.9,8,1,10.5,8,1,6.7,8,1
2015/1/25,3.6,8,1,11.5,8,1,7.7,8,1
2015/1/26,5.9,8,1,10.6,8,1,8.2,8,1
2015/1/27,4.6,8,1,14.1,8,1,9.5,8,1
2015/1/28,1.8,8,1,7.7,8,1,4.0,8,1
2015/1/29,0.8,8,1,5.8,8,1,3.5,8,1
2015/1/30,3.3,8,1,6.9,8,1,5.1,8,1
2015/1/31,1.5,8,1,6.5,8,1,4.0,8,1
2015/2/1,0.2,8,1,7.4,8,1,3.4,8,1
2015/2/2,3.0,8,1,7.0,8,1,4.7,8,1
2015/2/3,4.4,8,1,8.0,8,1,5.8,8,1
2015/2/4,3.2,8,1,10.6,8,1,6.6,8,1
2015/2/5,4.8,8,1,10.1,8,1,6.5,8,1
2015/2/6,3.2,8,1,8.8,8,1,5.7,8,1
2015/2/7,0.8,8,1,10.9,8,1,6.1,8,1
2015/2/8,1.3,8,1,11.3,8,1,6.0,8,1
2015/2/9,0.0,8,1,4.9,8,1,2.1,8,1
2015/2/10,1.1,8,1,8.6,8,1,5.0,8,1
2015/2/11,5.4,8,1,12.3,8,1,8.7,8,1
2015/2/12,3.5,8,1,11.8,8,1,7.5,8,1
2015/2/13,2.0,8,1,7.8,8,1,4.1,8,1
2015/2/14,1.4,8,1,9.4,8,1,5.3,8,1
2015/2/15,3.4,8,1,10.5,8,1,6.8,8,1
2015/2/16,2.0,8,1,12.2,8,1,7.1,8,1
2015/2/17,4.9,5,1,10.3,5,1,7.4,8,1
2015/2/18,5.7,8,1,10.7,8,1,7.5,8,1
2015/2/19,4.4,8,1,9.8,8,1,6.4,8,1
2015/2/20,3.4,8,1,10.1,8,1,5.8,8,1
2015/2/21,1.1,8,1,14.7,8,1,7.6,8,1
2015/2/22,8.4,8,1,15.7,8,1,11.8,8,1
2015/2/23,8.4,8,1,15.0,8,1,12.0,8,1
2015/2/24,7.1,8,1,13.1,8,1,9.4,8,1
2015/2/25,5.8,8,1,13.4,8,1,9.5,8,1
2015/2/26,6.8,8,1,10.6,8,1,8.9,8,1
2015/2/27,3.7,8,1,10.4,8,1,7.1,8,1
2015/2/28,3.9,8,1,10.9,8,1,7.1,8,1
2015/3/1,5.5,8,1,9.9,8,1,7.4,8,1
2015/3/2,5.1,8,1,10.9,8,1,7.5,8,1
2015/3/3,3.2,8,1,11.7,8,1,7.5,8,1
2015/3/4,5.6,8,1,13.8,8,1,9.6,8,1
2015/3/5,4.4,8,1,9.4,8,1,6.0,8,1
2015/3/6,4.1,8,1,12.1,8,1,7.6,8,1
2015/3/7,6.8,8,1,9.7,8,1,8.0,8,1
2015/3/8,7.2,8,1,13.2,8,1,9.9,8,1
2015/3/9,6.8,8,1,11.8,8,1,9.2,8,1
2015/3/10,0.8,8,1,8.9,8,1,5.0,8,1
2015/3/11,0.7,8,1,7.2,8,1,4.7,8,1
2015/3/12,4.2,8,1,11.3,8,1,7.7,8,1
2015/3/13,2.5,8,1,13.6,8,1,8.6,8,1
2015/3/14,4.7,8,1,11.9,8,1,7.7,8,1
2015/3/15,4.7,8,1,11.6,8,1,7.8,8,1
2015/3/16,9.1,8,1,17.7,8,1,12.7,8,1
2015/3/17,8.0,8,1,19.5,8,1,13.9,8,1
2015/3/18,11.0,8,1,21.4,8,1,15.8,8,1
2015/3/19,12.6,8,1,17.8,8,1,15.5,8,1
2015/3/20,10.0,8,1,19.6,8,1,14.1,8,1
2015/3/21,8.0,8,1,19.0,8,1,13.2,8,1
2015/3/22,9.0,8,1,19.6,8,1,14.0,8,1
2015/3/23,6.6,8,1,12.0,8,1,9.3,8,1
2015/3/24,4.6,8,1,10.3,8,1,6.9,8,1
2015/3/25,3.8,8,1,12.3,8,1,7.0,8,1
2015/3/26,2.9,8,1,14.4,8,1,8.9,8,1
2015/3/27,5.1,8,1,17.3,8,1,11.4,8,1
2015/3/28,9.0,8,1,20.5,8,1,14.4,8,1
2015/3/29,10.6,8,1,14.8,8,1,12.9,8,1
2015/3/30,8.5,8,1,19.9,8,1,14.2,8,1
2015/3/31,9.6,8,1,23.0,8,1,16.8,8,1
2015/4/1,12.8,8,1,18.0,8,1,15.7,8,1
2015/4/2,10.6,8,1,22.7,8,1,15.7,8,1
2015/4/3,14.8,8,1,22.8,8,1,18.1,8,1
2015/4/4,14.3,8,1,25.1,8,1,18.7,8,1
2015/4/5,14.7,8,1,17.7,8,1,15.8,8,1
2015/4/6,10.5,8,1,17.1,8,1,15.1,8,1
2015/4/7,9.0,8,1,11.7,8,1,10.0,8,1
2015/4/8,4.4,8,1,11.0,8,1,7.4,8,1
2015/4/9,6.4,8,1,17.4,8,1,11.5,8,1
2015/4/10,9.9,8,1,12.0,8,1,11.0,8,1
2015/4/11,9.8,8,1,16.3,8,1,12.2,8,1
2015/4/12,7.8,8,1,20.1,8,1,14.1,8,1
2015/4/13,11.5,8,1,17.0,8,1,14.2,8,1
2015/4/14,12.0,8,1,17.1,8,1,15.3,8,1
2015/4/15,10.0,8,1,15.5,8,1,13.0,8,1
2015/4/16,10.8,8,1,21.4,8,1,16.7,8,1
2015/4/17,11.8,8,1,19.7,8,1,15.7,8,1
2015/4/18,8.6,8,1,21.8,8,1,15.9,8,1
2015/4/19,14.6,8,1,22.0,8,1,18.0,8,1
2015/4/20,14.3,8,1,22.6,8,1,17.9,8,1
2015/4/21,10.2,8,1,17.8,8,1,13.2,8,1
2015/4/22,9.0,8,1,23.7,8,1,16.5,8,1
2015/4/23,12.6,8,1,23.6,8,1,18.6,8,1
2015/4/24,13.1,8,1,23.9,8,1,18.6,8,1
2015/4/25,13.8,8,1,25.2,8,1,18.7,8,1
2015/4/26,12.5,8,1,24.6,8,1,18.9,8,1
2015/4/27,15.0,8,1,25.9,8,1,20.7,8,1
2015/4/28,17.4,8,1,24.1,8,1,20.4,8,1
2015/4/29,17.0,8,1,23.4,8,1,19.9,8,1
2015/4/30,15.5,8,1,27.0,8,1,20.1,8,1
2015/5/1,16.2,8,1,28.0,8,1,21.3,8,1
2015/5/2,17.2,8,1,30.2,8,1,22.0,8,1
2015/5/3,16.6,8,1,25.7,8,1,20.7,8,1
2015/5/4,17.5,8,1,24.1,8,1,20.0,8,1
2015/5/5,14.7,8,1,24.5,8,1,19.2,8,1
2015/5/6,15.2,8,1,24.9,8,1,20.1,8,1
2015/5/7,17.6,8,1,25.7,8,1,20.6,8,1
2015/5/8,15.3,8,1,26.8,8,1,21.2,8,1
2015/5/9,16.9,8,1,20.7,8,1,19.6,8,1
2015/5/10,13.6,8,1,25.5,8,1,18.8,8,1
2015/5/11,12.1,8,1,25.8,8,1,18.6,8,1
